"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare Part B premiums","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)"
"20211015","1489487","1","21","2101705","73","36","1","1","3","1","0","0","1158.7078651685395","0","14894870000000","68000","1489487001","3","2","1","0","0","0.8801833070327151","1","0.9052480000000009","0","20544.283253925405","42976.86745280898","68000","0","0","0","0","0","4274.9102","5277.54","0","3842","2834.1001","4039.8188764044953","3368.295","671.523876404495","10032.303370786518","1500"
"20211015","1489487","2","21","2101705","86","36","2","1","3","1","0","0","7373.595505617978","0","14894870036480","0","1489487001","3","2","1","0","0","0.8801833070327151","1","0.9052480000000009","0","20544.283253925405","42976.86745280898","68000","0","0","0","0","0","4274.9102","5277.54","0","3842","2834.1001","4039.8188764044953","3368.295","671.523876404495","10032.303370786518","1500"
"20211015","1489487","3","21","2101705","88","7","1","5","0","1","0","0","0","0","14894870000000","68000","1489487001","3","2","1","0","0","0.8801833070327151","1","0.9052480000000009","0","20544.283253925405","42976.86745280898","68000","0","0","0","0","0","4274.9102","5277.54","0","3842","2834.1001","4039.8188764044953","3368.295","671.523876404495","10032.303370786518","1500"
"20211015","1489488","1","22","2201100","79","60","1","1","4","1","0","0","1100","0","14894880000000","175900","1489488001","2","2","0","0","0","0.6534829100484774","2","0.9055300000000008","0","12663.415322074641","122202.00953162047","175900","0","0","0","0","0","31290.529","31290.529","0","9436","5936.4702","2344.5975","2344.5975","0","4690.393768379541","1548.0337078651687"
"20211015","1489488","2","22","2201100","83","48","2","1","4","1","0","0","2042.3600605143722","0","14894880522240","0","1489488001","2","2","0","0","0","0.6534829100484774","2","0.9055300000000008","0","12663.415322074641","122202.00953162047","175900","0","0","0","0","0","31290.529","31290.529","0","9436","5936.4702","2344.5975","2344.5975","0","4690.393768379541","1548.0337078651687"
"20211015","1489489","1","27","2702600","21","35","1","1","1","1","0","1","135.2","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","2","27","2702600","20","35","2","1","1","1","0","1","421.3483146067416","0","14894889959424","0","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","3","27","2702600","17","13","1","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","4","27","2702600","27","11","2","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","5","27","2702600","23","9","2","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","6","27","2702600","20","7","1","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","7","27","2702600","17","5","1","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","8","27","2702600","28","3","2","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489489","9","27","2702600","25","1","2","5","0","1","0","1","0","0","14894890000000","6000","1489489001","9","2","7","0","0","1.5285125339813816","2","0.891058000000003","1","29146.657080193872","9679.206685393257","6000","0","0","2497.4849999999997","0","1079.52","0","0","0","0","-658.75","0","0","0","556.5483146067415","0"
"20211015","1489491","1","42","4201600","139","80","2","3","3","1","0","0","1600","0","14894910000000","1660","1489491001","1","1","0","0","0","0.46346305677196975","2","0.9336700000000011","1","9260.24121742851","4675.73033707865","13860","0","0","0","0","0","0","0","0","0","0","0","0","0","9184.26966292135","7584.269662921349"
"20211015","1489492","1","13","1301007","44","41","1","1","4","4","0","0","1600","0","14894920000000","250000","1489492001","3","2","1","0","0","0.8801833070327151","1","1.0146160000000055","0","23026.351340146426","167837.106917382","250000","0","0","0","0","0","49877.871","48352.719","0","11884","13723.49","3368.295","3368.295","0","3309.237082617984","1182.5516893595563"
"20211015","1489492","2","13","1301007","49","35","2","1","4","1","1","0","526.6853932584272","0","14894920368128","0","1489492001","3","2","1","0","0","0.8801833070327151","1","1.0146160000000055","0","23026.351340146426","167837.106917382","250000","0","0","0","0","0","49877.871","48352.719","0","11884","13723.49","3368.295","3368.295","0","3309.237082617984","1182.5516893595563"
"20211015","1489492","3","13","1301007","69","3","1","5","0","1","1","0","0","0","14894920000000","250000","1489492001","3","2","1","0","0","0.8801833070327151","1","1.0146160000000055","0","23026.351340146426","167837.106917382","250000","0","0","0","0","0","49877.871","48352.719","0","11884","13723.49","3368.295","3368.295","0","3309.237082617984","1182.5516893595563"
"20211015","1489493","1","1","101303","189","32","1","1","4","1","0","0","316.01123595505624","0","14894930000000","99000","1489493001","3","2","1","0","0","0.8801833070327151","1","0.9168400000000019","0","20807.359594861286","71325.50857942956","99000","0","0","0","0","0","9969.4199","10985","0","5594","3814.3999","7340.410384615384","3368.295","3972.1153846153834","956.2612359550562","40.25"
"20211015","1489493","2","1","101303","130","30","2","1","4","1","0","0","600","0","14894929805312","0","1489493001","3","2","1","0","0","0.8801833070327151","1","0.9168400000000019","0","20807.359594861286","71325.50857942956","99000","0","0","0","0","0","9969.4199","10985","0","5594","3814.3999","7340.410384615384","3368.295","3972.1153846153834","956.2612359550562","40.25"
"20211015","1489493","3","1","101303","160","1","1","5","0","1","0","0","0","0","14894930000000","99000","1489493001","3","2","1","0","0","0.8801833070327151","1","0.9168400000000019","0","20807.359594861286","71325.50857942956","99000","0","0","0","0","0","9969.4199","10985","0","5594","3814.3999","7340.410384615384","3368.295","3972.1153846153834","956.2612359550562","40.25"
"20211015","1489494","1","39","3904500","94","51","1","1","1","1","0","0","2246.5960665658095","0","14894940000000","0","1489494001","2","2","0","0","0","0.6534829100484774","1","0.8518239999999955","1","14352.72616150168","11890.279878971256","16800","0","0","0","0","0","0","0","0","0","0","0","0","0","4909.720121028744","2213.124054462935"
"20211015","1489494","2","39","3904500","85","48","2","1","2","1","0","0","450","0","14894940291072","0","1489494001","2","2","0","0","0","0.6534829100484774","1","0.8518239999999955","1","14352.72616150168","11890.279878971256","16800","0","0","0","0","0","0","0","0","0","0","0","0","0","4909.720121028744","2213.124054462935"
"20211015","1489497","1","29","2902200","43","82","1","3","3","1","0","0","81.69440242057476","0","14894970000000","0","1489497001","1","1","0","0","0","0.46346305677196975","2","0.8910579999999999","0","8837.610739039921","14565.356159377177","14000","0","0","0","0","0","0","0","0","0","-1100","0","0","0","534.6438406228219","452.94943820224717"
"20211015","1489498","1","13","1300700","34","29","1","1","3","2","0","0","153.17700453857788","0","14894980000000","28500","1489498001","5","2","3","0","0","1.1139424459794183","3","0.8236000000000001","0","23032.406477559634","36078.64691212809","28500","8088","0","1498.4909999999998","0","0","-2535","0","0","1159","406","2691.33375","2691.33375","0","286.51033787191125","0"
"20211015","1489498","2","13","1300700","68","29","2","1","3","2","0","0","133.33333333333337","0","14894980136960","0","1489498001","5","2","3","0","0","1.1139424459794183","3","0.8236000000000001","0","23032.406477559634","36078.64691212809","28500","8088","0","1498.4909999999998","0","0","-2535","0","0","1159","406","2691.33375","2691.33375","0","286.51033787191125","0"
"20211015","1489498","3","13","1300700","259","10","1","5","0","2","0","0","0","0","14894980000000","28500","1489498001","5","2","3","0","0","1.1139424459794183","3","0.8236000000000001","0","23032.406477559634","36078.64691212809","28500","8088","0","1498.4909999999998","0","0","-2535","0","0","1159","406","2691.33375","2691.33375","0","286.51033787191125","0"
"20211015","1489498","4","13","1300700","179","5","2","5","0","2","0","0","0","0","14894980000000","28500","1489498001","5","2","3","0","0","1.1139424459794183","3","0.8236000000000001","0","23032.406477559634","36078.64691212809","28500","8088","0","1498.4909999999998","0","0","-2535","0","0","1159","406","2691.33375","2691.33375","0","286.51033787191125","0"
"20211015","1489498","5","13","1300700","179","5","2","5","0","2","0","0","0","0","14894980000000","28500","1489498001","5","2","3","0","0","1.1139424459794183","3","0.8236000000000001","0","23032.406477559634","36078.64691212809","28500","8088","0","1498.4909999999998","0","0","-2535","0","0","1159","406","2691.33375","2691.33375","0","286.51033787191125","0"
"20211015","1489502","1","6","606506","96","64","2","5","3","1","0","1","160","0","14895020000000","0","1489502001","1","1","0","0","0","0.46346305677196975","2","1.0804","1","10715.525411879733","6740","6900","0","0","0","0","0","0","0","0","0","0","0","0","0","160","0"
"20211015","1489502","2","6","606506","148","59","1","5","3","1","0","1","153.17700453857788","0","14895020000012","0","1489502003","1","1","0","0","0","0.46346305677196975","2","1.0804","1","10715.525411879733","-153.17700453857788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153.17700453857788","0"
"20211015","1489503","1","6","603712","60","81","2","2","1","1","0","0","6952.247191011235","1198.8000000000002","14895030000000","37475","1489503001","1","1","0","0","0","0.46346305677196975","2","1.227129999999999","0","12170.809606330957","28290.986521394214","45000","0","0","0","0","0","2215.8701","2215.8701","0","0","10.78","0","0","0","14482.363378605787","6331.316187594553"
"20211015","1489504","1","22","2202301","97","38","1","1","4","1","1","0","950","0","14895040000000","55000","1489504001","4","2","2","0","0","1","3","1.0289099999999984","0","25830.78554999996","40645.239756731375","55000","0","0","0","0","0","1269.48","3315","0","3241","1420.12","3260.6770972012105","1667.63625","1593.0408472012105","5163.483146067415","0"
"20211015","1489504","2","22","2202301","109","37","2","1","4","1","1","0","4213.483146067415","0","14895039905792","0","1489504001","4","2","2","0","0","1","3","1.0289099999999984","0","25830.78554999996","40645.239756731375","55000","0","0","0","0","0","1269.48","3315","0","3241","1420.12","3260.6770972012105","1667.63625","1593.0408472012105","5163.483146067415","0"
"20211015","1489504","3","22","2202301","79","3","1","5","0","1","1","0","0","0","14895040000000","55000","1489504001","4","2","2","0","0","1","3","1.0289099999999984","0","25830.78554999996","40645.239756731375","55000","0","0","0","0","0","1269.48","3315","0","3241","1420.12","3260.6770972012105","1667.63625","1593.0408472012105","5163.483146067415","0"
"20211015","1489504","4","22","2202301","98","1","2","5","0","1","1","0","0","0","14895040000000","55000","1489504001","4","2","2","0","0","1","3","1.0289099999999984","0","25830.78554999996","40645.239756731375","55000","0","0","0","0","0","1269.48","3315","0","3241","1420.12","3260.6770972012105","1667.63625","1593.0408472012105","5163.483146067415","0"
"20211015","1489505","1","24","2401006","93","26","2","5","4","4","1","0","263.3426966292135","0","14895050000000","47100","1489505001","2","2","0","1","0","0.6534829100484774","1","1.2666160000000024","0","21341.723876970762","53386.42832617332","86100","0","0","0","0","0","7312.0803","7312.0803","0","5063","2669.8099","3285.73875","3285.73875","0","14382.942723826684","13908.9258698941"
"20211015","1489505","2","24","2401006","207","26","1","5","4","2","0","0","210.67415730337086","0","14895050000012","39000","1489505001","2","2","0","1","0","0.6534829100484774","1","1.2666160000000024","0","21341.723876970762","53386.42832617332","86100","0","0","0","0","0","7312.0803","7312.0803","0","5063","2669.8099","3285.73875","3285.73875","0","14382.942723826684","13908.9258698941"
"20211015","1489506","1","39","3901600","79","50","2","1","3","1","0","0","3160.112359550562","0","14895060000000","167000","1489506001","4","4","0","0","0","1.2230863395232021","1","0.8518239999999979","0","26863.1712216434","157411.58521289635","224000","0","0","0","0","0","32906.32","32906.32","0","11401","7789.41988","6736.59","6736.59","0","7755.08490710364","1885.4160363086235"
"20211015","1489506","2","39","3901600","66","53","1","1","4","1","0","0","750","0","14895059828736","0","1489506001","4","4","0","0","0","1.2230863395232021","1","0.8518239999999979","0","26863.1712216434","157411.58521289635","224000","0","0","0","0","0","32906.32","32906.32","0","11401","7789.41988","6736.59","6736.59","0","7755.08490710364","1885.4160363086235"
"20211015","1489506","3","39","3901600","97","27","2","5","4","1","0","0","1327.534039334342","0","14895060000013","40000","1489506001","4","4","0","0","0","1.2230863395232021","1","0.8518239999999979","0","26863.1712216434","157411.58521289635","224000","0","0","0","0","0","32906.32","32906.32","0","11401","7789.41988","6736.59","6736.59","0","7755.08490710364","1885.4160363086235"
